TeamName,ScoreOff,RushAttOff,RushYdsOff,PassAttOff,PassCompOff,PassYdsOff,PassIntOff,FumblesOff,ScoreDef,RushAttDef,RushYdsDef,PassAttDef,PassCompDef,PassYdsDef,PassIntDef,FumblesDef,Wins
TeamName,0
Florida Intl,86.0,272.0,642.0,382.0,211.0,1980.0,14.0,10.0,269.0,475.0,1732.0,273.0,154.0,1655.0,11.0,20.0,2,2,2,2,2,2,2,2,2,2,2,2
Georgia,278.0,395.0,1585.0,321.0,175.0,2268.0,15.0,15.0,205.0,407.0,1365.0,315.0,168.0,1803.0,16.0,18.0,7,7,7,7,7,7,7,7,7,7,7,7
Georgia Tech,276.0,494.0,2114.0,340.0,155.0,2049.0,15.0,5.0,219.0,400.0,1156.0,446.0,229.0,2610.0,13.0,38.0,8,8,8,8,8,8,8,8,8,8,8,8
Idaho,193.0,399.0,1370.0,346.0,168.0,2353.0,16.0,10.0,417.0,408.0,1980.0,356.0,223.0,2753.0,16.0,10.0,5,5,5,5,5,5,5,5,5,5,5,5
Illinois,235.0,434.0,2266.0,332.0,140.0,1878.0,14.0,21.0,321.0,462.0,1535.0,335.0,186.0,2187.0,10.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3
Iowa,266.0,398.0,1776.0,398.0,233.0,2844.0,18.0,11.0,243.0,459.0,1667.0,383.0,215.0,2424.0,14.0,20.0,6,6,6,6,6,6,6,6,6,6,6,6
Iowa State,210.0,401.0,1221.0,378.0,213.0,2593.0,12.0,8.0,369.0,404.0,1845.0,374.0,271.0,2862.0,6.0,16.0,5,5,5,5,5,5,5,5,5,5,5,5
Kentucky,278.0,371.0,1182.0,407.0,252.0,3288.0,7.0,8.0,349.0,451.0,2268.0,367.0,212.0,3224.0,13.0,41.0,7,7,7,7,7,7,7,7,7,7,7,7
Louisiana State,352.0,413.0,1910.0,334.0,224.0,2940.0,8.0,11.0,150.0,369.0,1119.0,329.0,157.0,1746.0,14.0,45.0,8,8,8,8,8,8,8,8,8,8,8,8
Louisiana Tech,211.0,415.0,1692.0,413.0,214.0,2787.0,19.0,18.0,542.0,516.0,2930.0,365.0,224.0,3352.0,10.0,31.0,3,3,3,3,3,3,3,3,3,3,3,3
Marshall,257.0,406.0,2005.0,295.0,180.0,2247.0,16.0,15.0,351.0,406.0,1671.0,398.0,254.0,3020.0,12.0,54.0,8,8,8,8,8,8,8,8,8,8,8,8,8
Maryland,236.0,400.0,1487.0,311.0,189.0,2157.0,12.0,11.0,277.0,448.0,2097.0,330.0,192.0,2306.0,7.0,24.0,8,8,8,8,8,8,8,8,8,8,8,8
Massachusetts,0,0,0,0,0,0,0,0,0,0,0,0
Miami-Ohio,191.0,386.0,1040.0,420.0,241.0,2779.0,11.0,11.0,304.0,437.0,2081.0,275.0,163.0,1900.0,14.0,31.0,3,3,3,3,3,3,3,3,3,3,3,3
Michigan,321.0,508.0,2270.0,290.0,180.0,2229.0,7.0,3.0,175.0,278.0,516.0,443.0,235.0,2533.0,12.0,41.0,8,8,8,8,8,8,8,8,8,8,8,8
Mississippi State,221.0,394.0,1142.0,360.0,171.0,2300.0,16.0,9.0,309.0,404.0,1385.0,309.0,179.0,2471.0,12.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3
Missouri,319.0,424.0,1741.0,433.0,274.0,3231.0,11.0,13.0,215.0,436.0,1648.0,346.0,200.0,2058.0,12.0,34.0,5,5,5,5,5,5,5,5,5,5,5,5,5
Nebraska,358.0,516.0,2283.0,384.0,230.0,3291.0,7.0,16.0,239.0,401.0,1565.0,425.0,228.0,2903.0,12.0,56.0,8,8,8,8,8,8,8,8,8,8,8,8
Nevada-Reno,350.0,473.0,2122.0,310.0,195.0,2229.0,11.0,13.0,228.0,382.0,1643.0,345.0,206.0,2288.0,19.0,21.0,7,7,7,7,7,7,7,7,7,7,7,7
New Mexico,238.0,402.0,1316.0,345.0,180.0,2427.0,9.0,10.0,292.0,414.0,1464.0,409.0,245.0,2877.0,14.0,34.0,8,8,8,8,8,8,8,8,8,8,8,8
New Mexico State,346.0,325.0,915.0,605.0,419.0,4787.0,12.0,22.0,369.0,414.0,1871.0,332.0,195.0,2802.0,14.0,28.0,4,4,4,4,4,4,4,4,4,4,4,4
No Carolina State,193.0,374.0,1436.0,379.0,196.0,2188.0,16.0,7.0,262.0,481.0,1806.0,269.0,138.0,2000.0,7.0,17.0,5,5,5,5,5,5,5,5,5,5,5,5
North Texas,124.0,437.0,1404.0,253.0,136.0,1382.0,19.0,10.0,298.0,465.0,1792.0,317.0,202.0,2269.0,6.0,24.0,5,5,5,5,5,5,5,5,5,5,5,5
Northern Illinois,301.0,414.0,2162.0,367.0,211.0,2500.0,14.0,4.0,238.0,395.0,1387.0,382.0,246.0,2898.0,7.0,23.0,7,7,7,7,7,7,7,7,7,7,7,7,7
Northwestern,181.0,422.0,1705.0,332.0,188.0,2028.0,17.0,12.0,314.0,445.0,1900.0,341.0,210.0,2450.0,11.0,17.0,4,4,4,4,4,4,4,4,4,4,4,4
Notre Dame,348.0,392.0,1491.0,436.0,275.0,3285.0,5.0,7.0,269.0,431.0,1534.0,305.0,166.0,2312.0,10.0,41.0,9,9,9,9,9,9,9,9,9,9,9,9
Ohio State,412.0,457.0,2161.0,326.0,217.0,2756.0,5.0,11.0,125.0,341.0,1122.0,378.0,216.0,2154.0,21.0,24.0,7,7,7,7,7,7,7,7,7,7,7,7,7
Oklahoma,345.0,519.0,2306.0,308.0,186.0,2449.0,8.0,21.0,199.0,389.0,1272.0,404.0,205.0,2371.0,17.0,37.0,8,8,8,8,8,8,8,8,8,8,8,8
Oklahoma State,389.0,481.0,2497.0,291.0,159.0,2411.0,10.0,9.0,302.0,439.0,1799.0,339.0,208.0,2658.0,9.0,35.0,4,4,4,4,4,4,4,4,4,4,4,4
Oregon,344.0,442.0,2270.0,452.0,272.0,2967.0,16.0,14.0,307.0,421.0,1759.0,315.0,171.0,1880.0,13.0,31.0,7,7,7,7,7,7,7,7,7,7,7,7
Oregon State,336.0,445.0,1554.0,371.0,228.0,3037.0,8.0,15.0,273.0,411.0,1340.0,398.0,216.0,2773.0,17.0,14.0,10,10,10,10,10,10,10,10,10,10,10,10
Penn State,253.0,417.0,1767.0,399.0,212.0,2402.0,9.0,15.0,177.0,377.0,1054.0,403.0,219.0,2294.0,12.0,17.0,9,9,9,9,9,9,9,9,9,9,9,9
Purdue,319.0,387.0,1717.0,505.0,299.0,3818.0,19.0,8.0,350.0,492.0,2471.0,431.0,264.0,3154.0,11.0,38.0,9,9,9,9,9,9,9,9,9,9,9,9
Rice,317.0,417.0,1664.0,381.0,213.0,2478.0,9.0,7.0,391.0,430.0,2294.0,329.0,187.0,2718.0,10.0,16.0,9,9,9,9,9,9,9,9,9,9,9,9,9
San Diego State,170.0,422.0,1430.0,294.0,171.0,1804.0,17.0,8.0,325.0,489.0,2169.0,294.0,174.0,2052.0,9.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2
South Florida,254.0,442.0,1718.0,338.0,214.0,2697.0,15.0,13.0,213.0,428.0,1444.0,345.0,181.0,2119.0,15.0,21.0,11,11,11,11,11,11,11,11,11,11,11,11
Southern Miss,283.0,496.0,2254.0,331.0,184.0,2097.0,6.0,12.0,253.0,434.0,1742.0,356.0,191.0,2347.0,15.0,45.0,10,10,10,10,10,10,10,10,10,10,10,10
Syracuse,196.0,420.0,1283.0,311.0,161.0,1885.0,5.0,12.0,295.0,467.0,2221.0,348.0,226.0,2571.0,17.0,13.0,6,6,6,6,6,6,6,6,6,6,6,6
Temple,131.0,345.0,644.0,308.0,184.0,1944.0,15.0,11.0,496.0,490.0,2923.0,307.0,181.0,2506.0,9.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4
Tennessee,321.0,359.0,1321.0,378.0,240.0,3171.0,10.0,7.0,234.0,429.0,1724.0,306.0,176.0,2154.0,16.0,31.0,7,7,7,7,7,7,7,7,7,7,7,7
Texas,434.0,462.0,2044.0,331.0,218.0,2667.0,9.0,13.0,214.0,311.0,706.0,385.0,224.0,2797.0,12.0,7.0,9,9,9,9,9,9,9,9,9,9,9,9
Texas A+M,301.0,502.0,2526.0,301.0,184.0,2291.0,3.0,9.0,222.0,367.0,1476.0,344.0,184.0,2242.0,10.0,51.0,7,7,7,7,7,7,7,7,7,7,7,7
Texas Christian,297.0,511.0,2332.0,323.0,197.0,2522.0,6.0,13.0,153.0,338.0,811.0,367.0,201.0,2183.0,15.0,46.0,8,8,8,8,8,8,8,8,8,8,8,8
Texas State,0,0,0,0,0,0,0,0,0,0,0,0
Texas-San Antonio,0,0,0,0,0,0,0,0,0,0,0,0
Toledo,271.0,470.0,1875.0,386.0,215.0,2048.0,11.0,10.0,332.0,428.0,1655.0,341.0,193.0,2342.0,11.0,10.0,4,4,4,4,4,4,4,4,4,4,4,4
Troy,238.0,403.0,1523.0,379.0,237.0,2260.0,17.0,13.0,272.0,437.0,1645.0,367.0,209.0,2488.0,11.0,17.0,7,7,7,7,7,7,7,7,7,7,7,7
U-A-B,208.0,432.0,1507.0,304.0,177.0,2214.0,12.0,9.0,297.0,409.0,1761.0,317.0,200.0,2550.0,12.0,17.0,3,3,3,3,3,3,3,3,3,3,3,3
U.C.L.A.,246.0,401.0,1493.0,364.0,209.0,2364.0,12.0,8.0,215.0,389.0,1079.0,378.0,215.0,2579.0,12.0,26.0,4,4,4,4,4,4,4,4,4,4,4,4
UL-Lafayette,240.0,478.0,2261.0,276.0,142.0,1550.0,14.0,8.0,296.0,391.0,1523.0,324.0,200.0,2450.0,6.0,7.0,6,6,6,6,6,6,6,6,6,6,6,6
UL-Monroe,243.0,445.0,1864.0,313.0,179.0,2310.0,15.0,9.0,267.0,424.0,1805.0,360.0,214.0,2353.0,19.0,19.0,4,4,4,4,4,4,4,4,4,4,4,4
Virginia,168.0,364.0,1199.0,345.0,203.0,1887.0,11.0,4.0,214.0,430.0,1432.0,291.0,171.0,2042.0,10.0,13.0,4,4,4,4,4,4,4,4,4,4,4,4
Virginia Tech,277.0,429.0,1432.0,295.0,167.0,2216.0,9.0,10.0,112.0,398.0,1115.0,293.0,152.0,1538.0,16.0,35.0,8,8,8,8,8,8,8,8,8,8,8,8
Washington,242.0,402.0,1535.0,373.0,179.0,2326.0,16.0,6.0,311.0,419.0,1675.0,388.0,238.0,2882.0,10.0,20.0,6,6,6,6,6,6,6,6,6,6,6,6
Washington State,239.0,392.0,1540.0,430.0,260.0,3117.0,12.0,12.0,277.0,400.0,1369.0,383.0,214.0,2917.0,16.0,56.0,6,6,6,6,6,6,6,6,6,6,6,6
West Virginia,415.0,545.0,3628.0,218.0,140.0,1928.0,8.0,9.0,247.0,375.0,1053.0,396.0,225.0,2837.0,15.0,52.0,10,10,10,10,10,10,10,10,10,10,10,10
Western Kentucky,0,0,0,0,0,0,0,0,0,0,0,0
Wisconsin,329.0,508.0,2107.0,297.0,181.0,2543.0,7.0,15.0,143.0,354.0,1260.0,355.0,170.0,1662.0,13.0,34.0,8,8,8,8,8,8,8,8,8,8,8,8
Wyoming,246.0,441.0,1588.0,346.0,210.0,2148.0,13.0,12.0,264.0,404.0,1279.0,319.0,166.0,1876.0,11.0,12.0,7,7,7,7,7,7,7,7,7,7,7,7
Colorado,186.0,461.0,2075.0,254.0,119.0,1422.0,8.0,8.0,267.0,410.0,1349.0,390.0,261.0,2742.0,12.0,10.0,3,3,3,3,3,3,3,3,3,3,3,3
Colorado State,188.0,372.0,918.0,363.0,221.0,2617.0,13.0,6.0,263.0,438.0,1789.0,312.0,180.0,2175.0,7.0,14.0,4,4,4,4,4,4,4,4,4,4,4,4,4
Louisville,405.0,446.0,2284.0,349.0,220.0,3438.0,7.0,14.0,199.0,374.0,1251.0,381.0,187.0,2533.0,11.0,62.0,8,8,8,8,8,8,8,8,8,8,8,8
Ohio,234.0,503.0,2020.0,294.0,165.0,1629.0,13.0,14.0,225.0,416.0,1704.0,393.0,203.0,2252.0,12.0,35.0,8,8,8,8,8,8,8,8,8,8,8,8
Florida State,277.0,333.0,1150.0,396.0,218.0,2714.0,15.0,11.0,231.0,386.0,1009.0,378.0,212.0,2338.0,10.0,24.0,5,5,5,5,5,5,5,5,5,5,5,5,5
Pittsburgh,348.0,380.0,1476.0,332.0,228.0,2991.0,9.0,9.0,274.0,477.0,2175.0,341.0,215.0,2182.0,11.0,33.0,4,4,4,4,4,4,4,4,4,4,4,4
Arizona State,272.0,461.0,2006.0,323.0,177.0,2378.0,14.0,9.0,285.0,395.0,1399.0,347.0,179.0,2183.0,14.0,52.0,6,6,6,6,6,6,6,6,6,6,6,6,6
Kansas,327.0,438.0,2117.0,363.0,203.0,2372.0,19.0,14.0,306.0,373.0,1308.0,470.0,248.0,3229.0,12.0,21.0,5,5,5,5,5,5,5,5,5,5,5,5
Memphis,248.0,372.0,1340.0,394.0,234.0,2695.0,14.0,6.0,365.0,478.0,2136.0,307.0,200.0,2768.0,10.0,33.0,3,3,3,3,3,3,3,3,3,3,3,3
Navy,322.0,705.0,3929.0,104.0,45.0,647.0,4.0,17.0,236.0,385.0,1444.0,364.0,223.0,2598.0,10.0,21.0,7,7,7,7,7,7,7,7,7,7,7,7
Stanford,93.0,367.0,781.0,316.0,167.0,2002.0,11.0,15.0,377.0,519.0,2526.0,325.0,196.0,2124.0,7.0,34.0,3,3,3,3,3,3,3,3,3,3,3,3,3
UTEP,293.0,288.0,691.0,447.0,290.0,3754.0,17.0,8.0,375.0,439.0,1829.0,396.0,256.0,2910.0,15.0,35.0,5,5,5,5,5,5,5,5,5,5,5,5
Alabama-Birmingham,0
Mid Tennessee St,0
Southern Methodist,0
Texas A & M,0
Texas-El Paso,0
Troy State,0
Central Florida,0
